_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
amazon:187,1,amazon:262,amazon:1122,hp sp linux we 50 lic/cd 3.0 c t3586a ),sp linux we 50 lic/cd 3.0 c,hewlett-packard - ( consumables ),hewlett-packard - ( consumables ),,69216.95
amazon:188,1,amazon:348,amazon:1585,microsoft office & windows training,microsoft office and windows training ( win 98 me nt 2000 xp ),topics entertainment,,29.99,29.95
amazon:189,1,amazon:180,amazon:1542,textbridge pro 11,scansoft textbridge pro v. 11,nuance-communications-inc .,nuance-communications-inc .,79.99,68.99
amazon:190,0,amazon:382,amazon:2112,adobe production studio premium,adobe production premium cs3 software suite for windows professional editing software,adobe,,1699.0,1698.95
amazon:191,0,amazon:572,amazon:485,adobe dreamweaver cs3 upgrade,adobe illustrator cs3 upgrade from freehand for mac,adobe,,199.0,206.99
amazon:192,0,amazon:597,amazon:3161,adobe creative suite cs3 design premium [ mac ],adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,adobe,,1799.0,859.96
amazon:193,0,amazon:497,amazon:915,microsoft data analyzer 2002,microsoft office 2004 std upgrade,microsoft,,179.0,219.99
amazon:194,0,amazon:157,amazon:744,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),prw photo explosion deluxe v. 3.0 complete package 1 user cd win,adobe systems inc,,,47.6
amazon:195,0,amazon:250,amazon:362,adobe after effects professional 7.0,adobe acrobat v8 .0 professional for mac academic,adobe,adobe-education-box,999.0,159.99
amazon:196,0,amazon:1290,amazon:1048,punch ! home design architectural series 4000 v10,punch software 42100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,punch ! software,,199.99,108.97
amazon:197,0,amazon:827,amazon:2291,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,apple/emagic logic pro 7.2 software music production software,m-audio,,299.99,999.0
amazon:198,0,amazon:731,amazon:1475,instant immersion italian platinum,instant immersion japanese ( audio book ) ( audio book ),topics entertainment,,129.99,19.95
amazon:199,0,amazon:917,amazon:2290,elementary advantage 2008,encore software 12361 encore elementary advantage 2008 training/wbt pc,encore software,,,33.97
amazon:200,0,amazon:652,amazon:499,quickverse mac bible study 2007 white box,findex.com inc quickverse mac bible study 2007 gold box,findex,,59.95,215.42
amazon:201,0,amazon:827,amazon:2471,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,adobe soundbooth cs3 audio editing software windows music production software,m-audio,,299.99,198.95
amazon:202,0,amazon:965,amazon:2759,pinnacle mobile media organizer,pinnacle mobile media converter software for windows ipod software,pinnacle,,49.99,29.95
amazon:203,1,amazon:876,amazon:2473,adobe soundbooth cs3 [ mac ],adobe soundbooth cs3 audio editing software mac music production software,adobe,,199.0,198.95
amazon:204,0,amazon:1145,amazon:2877,microsoft office 2004 standard ( mac ),microsoft office outlook 2007,microsoft,,399.99,109.95
amazon:205,0,amazon:516,amazon:369,adobe creative suite cs3 design premium upgrade [ mac ],adobe cs3 design premium upsell,adobe,,599.0,1639.99
amazon:206,0,amazon:223,amazon:82,symantec client security 3.1 with groupware protection business pack 50 user,10517940 symantec client security with groupware protection business pack v. 3.1 -,symantec,,3732.0,3323.92
amazon:207,0,amazon:79,amazon:3063,ca internet security suite 2007 3 user,quickbooks pro 2007 3 user,computer associates,intuit,69.95,398.99
amazon:208,0,amazon:517,amazon:1180,adobe photoshop cs3 [ mac ],adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,adobe,,649.0,679.99
amazon:209,0,amazon:781,amazon:1207,microsoft excel 2004 ( mac ),microsoft ( r ) works suite 2006,microsoft,,229.99,99.99
amazon:210,0,amazon:348,amazon:1643,microsoft office & windows training,microsoft windows vista business 32-bit oem,topics entertainment,,29.99,149.99
amazon:211,0,amazon:823,amazon:2257,microsoft word 2004 upgrade ( mac ),microsoft excel 2004 spreadsheet software mac apple & mac software,microsoft,,109.99,228.95
amazon:212,0,amazon:1289,amazon:983,business card factory deluxe 3.0,nova greeting card factory for mac,nova development,,29.99,41.99
amazon:213,0,amazon:734,amazon:2862,middle school success essentials,middle school success deluxe 2008 ( pc/mac ) topics,topics entertainment,,29.99,49.99
amazon:214,0,amazon:1293,amazon:312,systemsuite 8 professional,sibelius sibelius photoscore professional 4,individual software,,49.99,145.7
amazon:215,0,amazon:114,amazon:1367,quickbooks pos : pro multistore 6.0,quickbooks ( r ),intuit inc.,,1399.95,103.99
amazon:216,0,amazon:937,amazon:1708,symc backup exec sbs std 11d win small business server standard,10759333 symantec backup exec 11d for windows servers central admin server option compl,symantec,,811.21,1219.72
amazon:217,0,amazon:531,amazon:1773,microsoft windows server 2003 client additional license for users-5 pack,f89-00346 microsoft internet security and acceleration server enterprise edition license,microsoft,,809.0,537.72
amazon:218,0,amazon:1279,amazon:3134,palo alto business plan pro premier 2007,quicken ( r ) premier 2007,palo-alto-software,,199.0,79.99
amazon:219,1,amazon:40,amazon:2050,the print shop 22 deluxe,the printshop v22 deluxe,encore,,49.99,29.9
amazon:220,0,amazon:781,amazon:2600,microsoft excel 2004 ( mac ),microsoft word 2004 upgrade for mac os x apple & mac software,microsoft,,229.99,108.95
amazon:221,0,amazon:1185,amazon:313,3d home architect landscape design deluxe version 9,encore inc 3d home architect home design deluxe version 9,encore,,29.99,25.49
amazon:222,0,amazon:859,amazon:554,onone software intellihance pro 4.1,onone software plug-in suite full,onone software,,,393.68
amazon:223,0,amazon:616,amazon:3175,microsoft windows vista home basic upgrade [ dvd ],microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,99.95,108.87
amazon:224,0,amazon:1305,amazon:891,microsoft visual studio professional w/msdn professional 2005 renewal,microspot macdraft professional edition,microsoft software,,799.0,249.99
amazon:225,0,amazon:1251,amazon:917,adobe acrobat standard 8.0,adobe cs3 design standard upsell,adobe,,449.99,934.99
amazon:226,0,amazon:93,amazon:2867,microsoft office frontpage 2003 academic version windows ),microsoft onenote 2007 ( pc ),microsoft,,159.98,99.95
amazon:227,1,amazon:92,amazon:1648,computrace lojack for laptops 4 year subscription,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,absolute software,,119.99,105.68
amazon:228,0,amazon:511,amazon:3175,microsoft publisher 2007 version upgrade,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,99.95,108.87
amazon:229,0,amazon:516,amazon:897,adobe creative suite cs3 design premium upgrade [ mac ],adobe contribute cs3 upgrade,adobe,,599.0,82.99
amazon:230,0,amazon:1262,amazon:955,adobe flash pro cs3 upgrade [ mac ],adobe pagemaker 7.0 for mac version upgrade,adobe,,199.0,79.99
amazon:231,0,amazon:273,amazon:1253,quickbooks credit card processing kit 3.0,quickbooks ( r ),intuit,,39.95,199.99
amazon:232,0,amazon:991,amazon:260,instant immersion spanish audio deluxe,topics entertainment instant immersion german 2.0,topics entertainment,,39.95,17.55
amazon:233,0,amazon:705,amazon:204,professional home design suite platinum,punch software pro home design suite,punch ! software,,99.95,61.8
amazon:234,0,amazon:229,amazon:352,vcomm system suite professional 7,adobe cs3 flash professional,avanquest,,49.95,724.99
amazon:235,0,amazon:532,amazon:1099,quickbooks pro 2007 for mac ( mac ),quickbooks ( r ) premier 2003,intuit,,199.95,499.99
amazon:236,0,amazon:1145,amazon:3027,microsoft office 2004 standard ( mac ),microsoft office visio standard 2007 upgrade ( pc ),microsoft,,399.99,129.95
amazon:237,0,amazon:1282,amazon:2177,adobe after effects cs3,adobe after effects professional 7.0 software effects software,adobe,,999.0,998.95
amazon:238,0,amazon:1199,amazon:3138,dreamweaver cs3 9 mac ed 1u,adobe dreamweaver cs3 complete package 1 user academic cd mac,adobe-education-box,,199.0,189.0
amazon:239,1,amazon:1283,amazon:496,namo webeditor 2006,csdc namo webeditor suite 2006,namo,,99.99,83.92
amazon:240,0,amazon:1334,amazon:1612,adobe creative suite cs3 web standard,total training for adobe creative suite 3 design premium,adobe,,999.0,279.95
amazon:241,0,amazon:781,amazon:2137,microsoft excel 2004 ( mac ),microsoft microsoft office 2004 software suite mac education apple & mac software,microsoft,,229.99,148.95
amazon:242,0,amazon:586,amazon:1036,quickbooks premier professional services edition 2007,quickbooks ( r ) pro 2007 edition 3-user,intuit,,399.95,499.99
amazon:243,0,amazon:490,amazon:1105,microsoft visual studio professional 2005 upgrade,microsoft visual basic . net standard 2003,microsoft software,,549.0,108.95
amazon:244,0,amazon:592,amazon:1564,adobe after effects cs3 upgrade,adobe dreamweaver cs3 upgrade windows,adobe,,299.0,236.74
amazon:245,0,amazon:258,amazon:2423,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft student with encarta premium 2008 complete package,microsoft,,5479.0,43.6
amazon:246,0,amazon:615,amazon:1146,adobe creative suite cs3 design standard upgrade,adobe creative suite 3 design standard complete package 1 user academic windows,adobe,,399.0,369.0
amazon:247,1,amazon:987,amazon:825,casual games pack,egames . inc casual games pack,egames,,19.99,16.62
amazon:248,0,amazon:571,amazon:3183,microsoft visio standard 2007 version upgrade,microsoft ( r ) money 2004 standard,microsoft,,129.95,29.99
amazon:249,0,amazon:1042,amazon:1440,genuine fractals print pro 4.1 sharpener pro 2.0,onone software inc. gpp-55211 genuine fractals print pro 5 1u,onone software,,,274.97
amazon:250,0,amazon:453,amazon:548,phonics success deluxe 2006 ( large box ),topics entertainment math success deluxe 2008,topics entertainment,,49.99,31.06
amazon:251,0,amazon:1111,amazon:1409,apple final cut studio 2 ( mac ),apple software m9372z/a final cut express 2.0 upgrade,apple,apple software,1299.0,79.99
amazon:252,0,amazon:1008,amazon:2162,norton internet security 2008 10 user,symantec norton internet security 3.0 software for macintosh apple & mac software,symantec,,199.99,89.95
amazon:253,0,amazon:599,amazon:836,instant immersion french deluxe 2.0,topics entertainment instant immersion ingles audio deluxe,topics entertainment,,49.99,17.55
amazon:254,0,amazon:146,amazon:1014,microsoft mappoint 2006 standard edition,microsoft office basic edition 2003 license and media,microsoft,,299.0,124.95
amazon:255,0,amazon:138,amazon:1892,sonicwall gms standard edition 10 node license,01-ssc-3363 sonicwall global management system standard edition license 10 nodes win,sonicwall,,,1835.31
amazon:256,0,amazon:314,amazon:1447,zipmagic personal edition,i copydvds 2 professional edition,allume systems,me-too-software,19.95,27.9
amazon:257,0,amazon:654,amazon:2833,acrobat professional 8 ( windows ),microsoft office accounting professional 2007 ( pc ),adobe,,273.0,229.95
amazon:258,0,amazon:30,amazon:568,adobe fireworks cs3 [ mac ],adobe fireworks cs3 academic,adobe,,299.0,99.99
amazon:259,0,amazon:211,amazon:2423,microsoft entertainment pack ce,microsoft student with encarta premium 2008 complete package,microsoft,,49.5,43.6
amazon:260,0,amazon:273,amazon:3133,quickbooks credit card processing kit 3.0,quickbooks ( r ) credit card processing kit 2007,intuit,,39.95,39.99
amazon:261,1,amazon:1275,amazon:2338,punch ! super home suite,punch software 38100 punch ! super home suite ( small box ),punch ! software,punch software,49.99,45.99
amazon:262,0,amazon:140,amazon:1804,retrospect 6.0 desktop mac upgrade,bu24a600000 emc insignia retrospect desktop v. 6.1 upgrade package 2 clients cd,dantz,,59.99,51.85
amazon:263,0,amazon:1332,amazon:1584,emedia blues guitar legends,emedia essential bass guitar dvd,emedia,,29.94,16.95
amazon:264,0,amazon:731,amazon:423,instant immersion italian platinum,topics entertainment instant immersion japanese crash course,topics entertainment,,129.99,6.56
amazon:265,0,amazon:851,amazon:2008,punch ! professional home design platinum v10,instant home design 3.0,punch ! software,,99.0,15.9
amazon:266,0,amazon:1268,amazon:2163,acid music studio 7,acid music studio 6,sony media,sony-pictures-digital-entertainment,78.95,59.95
amazon:267,0,amazon:627,amazon:2048,reader rabbit kindergarten version 1.1,jumpstart kindergarten ( jc ),the learning company,,9.99,9.9
amazon:268,0,amazon:860,amazon:265,apple ilife '06 family pack ( mac dvd ) [ older version ],apple iwork '06 family pack,apple computer,,99.0,99.99
amazon:269,0,amazon:1136,amazon:1192,mediafour macdrive 6 for windows,act ! 2004 for windows,mediafour corporation,,49.99,249.95
amazon:270,0,amazon:512,amazon:2688,microsoft windows xp professional upgrade with sp2,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,microsoft software,,199.99,549.95
amazon:271,0,amazon:1038,amazon:2565,printmaster 17 gold by encore software,marine aquarium & goldfishscreen saver by encore software,encore software,,30.66,18.27
amazon:272,0,amazon:584,amazon:111,microsoft windows vista business full version [ dvd ],t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,microsoft,,299.95,186.73
amazon:273,0,amazon:361,amazon:1678,adobe creative suite cs3 web standard upsell,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,,799.0,1482.0
amazon:274,0,amazon:1267,amazon:2829,places ( pc & mac ),cosmi imusictools ( pc ),fogware publishing,,29.99,19.99
amazon:275,0,amazon:29,amazon:1020,family tree maker 11.2 collector 's edition,sony playstation 2 need for speed carbon collectors edition,encore,,109.95,29.99
amazon:276,0,amazon:248,amazon:111,microsoft windows small business server cal 2003 license pack 20 client addpack device,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,microsoft software,,,186.73
amazon:277,0,amazon:943,amazon:340,rome total war gold edition,destineer rise of nations gold edition,sega-of-america-inc .,,19.99,45.99
amazon:278,0,amazon:172,amazon:2334,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only,arcserve bkup protection suite exch r11 .5 upg-v prod only,computer associates,,,2249.99
amazon:279,0,amazon:1264,amazon:1183,punch ! professional home design suite,web easy ( r ) professional 6,punch ! software,,69.99,49.99
amazon:280,0,amazon:139,amazon:893,adobe creative suite cs3 design premium upsell [ mac ],adobe cs3 design premium upgrade,adobe,,1599.0,619.99
amazon:281,0,amazon:225,amazon:2206,microsoft powerpoint 2004 ( mac ),microsoft office 2004 software suite oem mac apple & mac software,microsoft,,229.99,239.95
