_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
215,0,1042,1983,tlc clue finders math learning system sb by riverdeep,encore software 13891 - tlc millies math learning system 2008,encore software,,19.99,17.97
216,0,905,2462,starry night galaxy explorer (pc & mac),encore software 10655 - hoyle bridge - win 98 me 2000 xp,imaginova,,9.99,7.69
217,0,450,308,adobe after effects cs3,adobe cs3 after effects academic,adobe,,999,329.99
218,0,630,1108,mah jong quest,microsoft(r) windows(r) xp home edition with sp2,united developers,,,199.99
219,0,775,1467,pc hoyle bridge,encore inc - 10669 - hoyle backgammon,encore software,,9.99,7.17
220,0,414,321,virtual labs: light,cosmic blobs: the lab rat edition by solidworks,edmark,,19.95,33.99
221,0,432,1849,upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8,633808920357 wasp mobileinventory network edition with wdt3200 - ( v. 3 ) - complete package,enfocus software,,499,2097.24
222,0,339,192,post mortem,strategy first inc. culpa innata,dreamcatcher interactive,,29.99,37.82
223,0,1296,137,microsoft visual studio professional w/msdn professional 2005 renewal,f1q-00302 microsoft visual studio 2005 professional edition - upgrade package + msdn profe,microsoft software,,799,757.74
224,0,1249,203,punch! home design architectura series 18,punch software pro home design suite,punch! software,,129.99,61.8
225,0,483,2433,pcanywhere 11.0 host only cd-rom xp 98 nt w2k me,encore software 11190 - scrabble - win 98 me 2000 xp,symantec,,,18.97
226,0,819,1156,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,adobe(r) photoshop(r) 7.0 upgrade for pc,m-audio,,299.99,679.99
227,0,1041,162,middle school advantage 2008,encore inc elementary advantage 2008,encore,,39.99,33.89
228,0,141,2374,exceed 2007 with 1yr mnt 1u,onone software inc. gpp-55212 - upg genuine fractals print pro 5 1u,hummingbird communications,,650,66.97
229,0,1190,2257,dreamweaver cs3 9 mac ed 1u,adobe 22011152 audition2 win retail ue 1u,adobe education box,,199,296.2
230,0,679,2259,lego star wars (dvd) (mac),encore software 10546 - encore tlc star flyers 2nd grade learning system 2007 - complete product - educational - 1 user - complete product - standard - pc mac,aspyr media,,29.99,17.97
231,0,829,2912,adobe photoshop cs3 extended upgrade [mac],adobe(r) photoshop(r) cs windows full version,adobe,,349,590.92
232,0,437,128,sym clt security 3.1 scs media cd en,bt00nna ibm rational clearcase lt - ( v. 6.0.0 ) - media - cd - win hp-ux solaris - en,symantec - media,,28,108.95
233,0,391,124,microsoft visual studio test agent 2005 cd 1 processor license,123-00001 microsoft visual studio 2005 team test load agent - complete package - 1 process,microsoft software,,5099,4792.85
234,0,1046,766,high school advantage 2007,encore software 10443 - elementary school advantage 2007 - win 98 me 2000 xp,encore software,,29.95,26.97
235,0,904,479,network now! pro by encore,steve bach yamaha now that's what i call music! - vol. 10 - smart pianosoft,encore software,,39.99,18.5
236,0,288,2832,tonka search & rescue 2,tonka search & rescue 2,infogrames,,,7.95
237,0,49,1440,reference success deluxe 2006,publisher 2007 upgrade - microsoft - 164-04052,topics entertainment,,49.95,
238,0,1046,2812,high school advantage 2007,elementary advantage 2007,encore software,,29.95,12.95
239,0,336,575,csi: crime scene investigation,aspyr media inc true crime: streets of la,ubi soft,,19.99,19.07
240,0,782,1467,hoyle mahjongg (jewel case),encore inc - 10669 - hoyle backgammon,encore,,9.99,7.17
241,0,400,2278,blues clues preschool,encore software 10593 - encore tlc clue finders math learning system 2007 - complete product - educational - 1 user - complete product - standard - pc mac,humongous entertainment,,,17.97
242,0,582,367,adobe creative suite cs3 design standard [mac],adobe cs3 design standard upgrade windows,adobe,,1199,413.99
243,0,329,2273,cluefinders 3rd grade adventures: mystery of mathra,encore software 12411 - encore adventure workshop preschool-1st grade 8th edition - educational - pc,learning company,,,17.97
244,0,808,440,extensis intellihance pro 4.x win/mac,apple mac os x 10.4.6 tiger,extensis corporation,,199.99,119.99
245,0,1325,3001,adobe creative suite cs3 web standard,adobe creative suite 3 web standard - complete package - academic - cd - mac,adobe,,999,369
246,0,1163,1146,symc ghost solution suite 2.0 media,microsoft(r) works suite 2005,symantec,,35.57,99.99
247,0,784,2053,hoyle kids' games jc,jumpstart phonics (jc),encore,,9.99,9.9
248,0,854,2133,cakewalk project5 version 2,cakewalk sonar 6 producers edition software music production software,cakewalk,,259,459.95
249,0,1137,1275,swift publisher for mac,quicken(r) quickbooks(r) microsoft money(r) and simply money(r) elegant laser checks,global marketing partners,,39.99,114.99
250,0,694,937,airline tycoon deluxe,destineer railroad tycoon 3,topware interactive,,19.99,21.99
251,0,390,3000,clifford reading pack (dvd box),microsoft office onenote 2007 - complete package - 1 pc - cd - win - english,scholastic,,19.99,78.99
252,0,730,2350,adobe photoshop cs2 (mac) [old version],software cinema dvd-rom: dvdrom: photoshop cs2 combo set with extras (training) photoshop software,adobe,,649,299
253,0,523,2545,cadopia 6 standard edition by cadopia,d-link vpn client software (1-user license) - ds-601 ds-601,global marketing partners,,295,42.99
254,1,535,5,ulead videostudio 11 plus,video studio 11 plus,corel,corel corporation,129.99,103.99
255,0,339,1453,post mortem,hallmark half-fold matte prem. blank greeting cards(20 pack) (paper),dreamcatcher interactive,,29.99,10.99
256,0,1134,1859,crystal 3d impact! pro 1.25 (jewel case),2013001000122 details - ( v. 3.0 ) - complete package - 1 user - cd - win - english,crystalgraphics,,79,290.21
257,0,550,2834,instant immersion italian deluxe 2.0,instant immersion japanese 2.0,topics entertainment,,49.99,22.43
258,0,376,2290,aquarium 3-in-one collection (win/mac),encore software 25005 - encore marine aquarium v.2.0 - complete product - screen saver - 1 user(s) - complete product - standard - pc mac,encore software,,19.99,18.97
259,0,736,2763,acrobat pro 8 mac ed 1u cd,onone software inc. gfs-50211 - genuine fractals 5 full 1u,adobe education box,,159,148.97
260,0,485,589,star wars battlefront (mac),aspyr media inc enemy territory: quake wars,aspyr media,,39.99,47.04
261,0,401,2687,backyard skateboarding,microsoft money 2007 home and business (pc),atari,,,89.99
262,0,118,1858,crystal reports xi professional edition,a209s-gd4-9.0 dragon naturallyspeaking professional - ( v. 9 ) - complete package - 1 user - c,business objects,,495,786.91
263,0,616,2415,super collapse 3,adobe after effects cs3 professional software for windows effects software,mumbo jumbo,,19.99,998.95
264,0,31,2498,dinosaurs,redshift 5 (national geographic presents) (win 98 me 2000 xp),topics entertainment,,19.99,39.99
265,0,940,1344,leave the lights on (mac),quicken(r) quickbooks(r) microsoft money(r) and simply money(r) laser checks,aspyr media,,9.99,88.99
266,0,486,2195,flyboys squadron mac,freeverse software 006 active lancer,ientertainment,freeverse software,29.99,18.99
267,0,652,763,more brain games,encore software 11252 - brain food games: cranium collection 2006 - win 98 me 2000 xp,csdc,,9.99,18.97
268,0,254,132,watchguard mobile user vpn 5 user bundle ( wg3605 ),wg017285 watchguard spamblocker - subscription license renewal ( 1 year ) - 1 appliance,watchguard technologies inc,,,1335.25
269,0,201,1557,backup exec netware remote agt win/netware svr v9.2 e/g,adobe flash cs3 (v9.0) pro win up from flash pro-basic - adobe - 38039489,veritas,,295,
270,0,1114,2980,business card composer (mac),software,belight software,,39.99,46.99
271,0,1156,1859,chronos stickybrain 3.0 (mac),2013001000122 details - ( v. 3.0 ) - complete package - 1 user - cd - win - english,chronos l.c.,,34.99,290.21
272,0,658,3018,photo go,microsoft(r) picture it! photo premium 9.0,sony media software,,24.95,49.92
273,1,1168,933,microsoft office student and teacher edition 2004 macintosh,microsoft office 2004 student/teacher,microsoft,,149.99,145.99
274,0,261,67,procurve mobility manager 1.0 is a plug-in module for procurve manager plus 2.0,j8779a hp procurve manager plus - ( v. 2.0 ) - upgrade license - unlimited devices - wi,hewlett packard,,,2270.06
275,0,176,2834,instant immersion japanese (audio book),instant immersion japanese 2.0,topics entertainment,,,22.43
276,1,920,170,your desktop post office for pc,stamps.com your desktop post office,stamps.com,,14.99,13.38
277,0,708,453,mike garson jazzical suite,david gray mike garson yamaha david gray - a new day at midnight - smart pianosoft,yamaha,,34.95,14.86
278,0,357,2277,perfect attorney premium,encore software 10476 - encore home and business lawyer 2006 deluxe - complete product - legal reference - 1 user - complete product - standard - pc,cosmi corporation,,39.99,17.97
279,0,537,1051,apple ilife '06 (mac dvd) [older version],software,apple computer,,79,112.95
280,0,1047,2690,the print shop 21 standard by broderbund,print workshop 2007 (pc) valusoft,encore software,,,19.99
281,0,938,358,britannica deluxe,avanquest encyclopedia britannica 2006,avanquest software,,29.95,29
282,0,535,2926,ulead videostudio 11 plus,studio plus version 11,corel,pinnacle systems,129.99,90.99
283,0,436,38,winway resume deluxe 11.0 network 10,dsv3-swa dsview - ( v. 3 ) - license - 5 users 1 hub - win,nova development,,,2426.1
284,0,197,1678,sonicwall global vpn client - license ( 01-ssc-5310 ),10547845 symantec mail security for smtp with antivirus - ( v. 5.0 ) - complete package -,sonic systems inc.,,,118.03
285,0,756,38,station access collection,dsv3-swa dsview - ( v. 3 ) - license - 5 users 1 hub - win,sony creative software,,29.99,2426.1
286,0,1262,1875,anime studio 5 win 98/me 2000/xp mac os 10.4 & up,t3840aa hp openview storage mirroring advanced server - ( v. 4.4.1 ) - license - 10 host,aladdin systems,,49.99,42560.23
287,0,1025,2290,marine aquarium 2.5 virtual undersea paradise win/mac,encore software 25005 - encore marine aquarium v.2.0 - complete product - screen saver - 1 user(s) - complete product - standard - pc mac,encore software,,19.99,18.97
288,0,1095,1859,history (dvd) (pc & mac),2013001000122 details - ( v. 3.0 ) - complete package - 1 user - cd - win - english,fogware publishing,,,290.21
289,0,578,1158,microsoft windows vista business full version [dvd],microsoft(r) office word 2004 for mac full version,microsoft,,299.95,231.29
290,0,765,2342,adobe illustrator cs3 [mac],onone software ele-10211 - on1 essentials v.1.0 for photoshop elements - complete product - graphics/designing - 1 user - complete product - standard - english - pc mac,adobe,,599,50.97
291,0,872,2425,super granny 3,individual software prm-ss3 - professor teaches office super set (mass merchant box) (win 98 me 2000 xp),encore software,,19.99,27.97
292,0,1046,2813,high school advantage 2007,elementary school success deluxe 2006,encore software,,29.95,12.95
293,0,214,1789,watchguard 1yr subs firebox x5 webblocker ( wg017196 ),eesk1017 emc insignia eroom smb edition - ( v. 7.3 ) - complete package - 10 users - cd -,watchguard technologies inc,,159.9,950.92
294,0,1112,1667,totally spies: zombie jamboree (win/mac),10821919 symantec ghost solution suite - ( v. 2.0 ) - media - cd - win,brighter minds media inc.,,9.95,16.99
295,0,905,2797,starry night galaxy explorer (pc & mac),treasure galaxy 5-user lab pack for mac,imaginova,,9.99,22.95
296,0,575,2858,hoyle board games,hoyle card games,encore,,9.99,9.95
297,0,61,726,personal image manager,22101258 adobe acrobat capture - ( v. 3.0 ) - license - 1 user 20000 pages - win - engli,smith micro software,,29.99,268.2
298,0,224,2854,netmanage rumba web as/400 edition ( 910584-001 ),quickbooks pro 2007 win,netmanage,,,192.26
299,0,616,1952,super collapse 3,individual software pmm-ss4 - professor teaches office super set - win 2000 xp vista,mumbo jumbo,,19.99,33.97
300,0,501,791,adobe audition 2.0 upgrade,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 (windows only) full version for windows,adobe,,129,723.95
301,0,861,49,upgrade crystal reports 11 pro french,w-1rp-f-wx-00 crystal reports xi professional edition - complete package - 1 user - win - fren,business objects,,479.78,538.5
302,0,419,1849,3mds network operations manager diy annual subscptn 101 500u,633808920357 wasp mobileinventory network edition with wdt3200 - ( v. 3 ) - complete package,3m,,,2097.24
303,0,790,1051,zero-g pro pack for garageband (appleloops),software,zero-g,,169.95,112.95
304,0,554,108,symc backup exec aofo 11d win advanced open file option,11105947 symantec backup exec 11d for windows small business server standard - w/ continu,symantec,,769.49,479.12
305,0,224,96,netmanage rumba web as/400 edition ( 910584-001 ),910623-000 rumba web-to-host for as/400 - ( v. 4.2 ) - license - 1 processor - tier p60 - s,netmanage,,,29578.09
306,0,1150,2211,nero 7 ultra edition enhanced pc & home entrmnt soln,ahead software 70115 - nero 7 ultra edition enhanced mini pc & home entrmnt soln,neso usa,,99.99,83.97
307,0,974,2041,cook'n low fat,mastercook deluxe low carb edition,dvo enterprises,,19.99,17.9
308,0,449,2697,zonealarm firewall pro 5 (free upgrade to new version),microsoft windows xp professional edition (upgrade),zone labs,,,199.99
309,0,623,3023,stopzilla 4.0,screenblast acid 4.0,roxio,,47.33,69.97
310,0,941,936,apple logic pro 7.2 upgrade,apple logic express 7.2 upgrade from v.6,apple,,299,99.99
311,0,500,1729,hallmark card studio 2006,sierrahome hse hallmark card studio special edition win 98 me 2000 xp,sierra home,sierrahome,29.99,19.26
312,1,612,289,ideasoft photo clip art 10 000,nova development corp ideasoft photo clip art 10000,nova development,,,7.81
313,0,595,2772,jumpstart kindergarten,reader rabbit learn to read with phonics! preschool & kindergarten,knowledge adventure,,19.99,12.95
314,0,444,2856,topics presents: ancient civilizations (4 cd set),hoyle game collection - 4 game pack,topics entertainment,,29.99,14.95
315,0,1211,2081,atlantis quest,treasure mathstorm,got game,,19.99,9.9
